pl_discmethod,pl_pnum,pl_orbper,pl_orbsmaxlim,pl_orbeccen,pl_bmassj,pl_radj,ra,dec,st_dist,st_optmag,st_teff,st_mass,st_rad,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_rvamp,pl_massj,pl_masse,pl_rade,pl_rads,pl_ratdor,pl_ratror,pl_disc,pl_locale,st_glon,st_glat,st_elon,st_elat,st_plx,st_pmra,st_pmdec,st_pm,st_radv,st_sp,st_logg,st_lum,st_age,st_vsini,st_colorn
Transit,4,5.690586,0,,,0.261,296.654765,46.83527,414,13.749,5243,,0.82,1,0,0,0,0,0,1.42E-01,,,,2.93,0.027,,,2014,Space,80.372944,10.801765,318.574221,65.839374,,,,,,,4.54,,,,5
Transit,4,10.04156,0,,,0.244,296.654765,46.83527,414,13.749,5243,,0.82,1,0,0,0,0,0,2.10E-01,,,,2.73,0.025,,,2014,Space,80.372944,10.801765,318.574221,65.839374,,,,,,,4.54,,,,5
Transit,4,18.369917,0,,,0.235,296.654765,46.83527,414,13.749,5243,,0.82,1,0,0,0,0,0,3.14E-01,,,,2.63,0.024,,,2014,Space,80.372944,10.801765,318.574221,65.839374,,,,,,,4.54,,,,5
Transit,3,3.936981,0,,,0.282,287.9061,46.937767,781,15.063,5433,,0.87,1,0,0,0,0,0,6.15E-02,,,,3.16,0.029,,,2014,Space,77.825488,16.241935,304.496966,68.24346,,,,,,,4.55,,,,5
Transit,3,10.08881,0,,,0.414,287.9061,46.937767,781,15.063,5433,,0.87,1,0,0,0,0,0,1.17E-01,,,,4.64,0.043,,,2014,Space,77.825488,16.241935,304.496966,68.24346,,,,,,,4.55,,,,5
Transit,3,28.081912,0,,,0.329,287.9061,46.937767,781,15.063,5433,,0.87,1,0,0,0,0,0,2.31E-01,,,,3.69,0.034,,,2014,Space,77.825488,16.241935,304.496966,68.24346,,,,,,,4.55,,,,5
Transit,4,7.38449,,0.078,0.02328,0.267,298.318356,47.279495,1135,15.344,,1.12,1.72,1,0,0,0,0,0,,,0.02328,7.4,2.99,0.027,,,2014,Space,81.325095,10.024091,321.530041,65.729323,,,,,,,,,,,5
Transit,4,9.84564,,0.15,0.01605,0.307,298.318356,47.279495,1135,15.344,,1.12,1.72,1,0,0,0,0,0,,,0.01605,5.1,3.44,0.032,,,2014,Space,81.325095,10.024091,321.530041,65.729323,,,,,,,,,,,5
Transit,4,14.78869,,0.037,0.02517,0.467,298.318356,47.279495,1135,15.344,,1.12,1.72,1,0,0,0,0,0,,,0.02517,8,5.24,0.048,,,2014,Space,81.325095,10.024091,321.530041,65.729323,,,,,,,,,,,5
Transit,4,19.72567,,0.051,0.0151,0.41,298.318356,47.279495,1135,15.344,,1.12,1.72,1,0,0,0,0,0,,,0.0151,4.8,4.6,0.042,,,2014,Space,81.325095,10.024091,321.530041,65.729323,,,,,,,,,,,5
Transit,4,3.132924,0,,,0.124,290.934287,47.357601,783,15.644,5018,,0.68,1,0,0,0,0,0,4.85E-02,,,,1.39,0.013,,,2014,Space,79.076859,14.52101,310.054895,67.906536,,,,,,,4.64,,,,5
Transit,4,5.925003,0,,,0.278,290.934287,47.357601,783,15.644,5018,,0.68,1,0,0,0,0,0,7.41E-02,,,,3.12,0.029,,,2014,Space,79.076859,14.52101,310.054895,67.906536,,,,,,,4.64,,,,5
Transit,4,11.349393,0,,,0.205,290.934287,47.357601,783,15.644,5018,,0.68,1,0,0,0,0,0,1.14E-01,,,,2.3,0.021,,,2014,Space,79.076859,14.52101,310.054895,67.906536,,,,,,,4.64,,,,5
Transit,4,18.643577,0,,,0.176,290.934287,47.357601,783,15.644,5018,,0.68,1,0,0,0,0,0,1.58E-01,,,,1.97,0.018,,,2014,Space,79.076859,14.52101,310.054895,67.906536,,,,,,,4.64,,,,5
Transit,2,6.738975,0,,,0.107,292.193984,47.457096,498,15.962,3682,,0.48,1,0,0,0,0,0,1.13E-01,,,,1.2,0.011,,,2014,Space,79.539694,13.789364,312.236475,67.668589,,,,,,6.1,4.78,,,,5
Transit,2,18.794234,0,,,0.164,292.193984,47.457096,498,15.962,3682,,0.48,1,0,0,0,0,0,2.23E-01,,,,1.84,0.017,,,2014,Space,79.539694,13.789364,312.236475,67.668589,,,,,,6.1,4.78,,,,5
Transit,3,3.940997,0,,,0.138,292.376129,47.880989,966,15.416,5571,,0.8,1,0,0,0,0,0,4.86E-02,,,,1.55,0.014,,,2014,Space,79.988357,13.859543,312.983905,68.008062,,,,,,,4.59,,,,5
Transit,3,5.349555,0,,,0.203,292.376129,47.880989,966,15.416,5571,,0.8,1,0,0,0,0,0,6.00E-02,,,,2.27,0.021,,,2014,Space,79.988357,13.859543,312.983905,68.008062,,,,,,,4.59,,,,5
Transit,3,8.109044,0,,,0.109,292.376129,47.880989,966,15.416,5571,,0.8,1,0,0,0,0,0,7.87E-02,,,,1.22,0.011,,,2014,Space,79.988357,13.859543,312.983905,68.008062,,,,,,,4.59,,,,5
Transit,2,9.488015,0,,,0.277,291.934236,48.141651,1095,15.347,5854,,1.09,1,0,0,0,0,0,8.22E-02,,,,3.11,0.029,,,2014,Space,80.102243,14.237867,312.539232,68.365881,,,,,,,4.4,,,,5
Transit,2,54.418694,0,,,0.271,291.934236,48.141651,1095,15.347,5854,,1.09,1,0,0,0,0,0,2.65E-01,,,,3.04,0.028,,,2014,Space,80.102243,14.237867,312.539232,68.365881,,,,,,,4.4,,,,5
Transit,3,2.566546,0,,,0.136,296.286142,48.224667,1307,15.714,6043,,1.01,1,0,0,0,0,0,2.91E-02,,,,1.53,0.014,,,2014,Space,81.502632,11.676221,319.567398,67.194314,,2,-6,6.3,,,4.47,,,,5
Transit,3,4.134444,0,,,0.241,296.286142,48.224667,1307,15.714,6043,,1.01,1,0,0,0,0,0,3.98E-02,,,,2.7,0.025,,,2014,Space,81.502632,11.676221,319.567398,67.194314,,2,-6,6.3,,,4.47,,,,5
Transit,3,11.094286,0,,,0.36,296.286142,48.224667,1307,15.714,6043,,1.01,1,0,0,0,0,0,7.73E-02,,,,4.04,0.037,,,2014,Space,81.502632,11.676221,319.567398,67.194314,,2,-6,6.3,,,4.47,,,,5
Transit,3,6.252972,0,,,0.196,286.999471,48.375797,877,15.841,5120,,0.73,1,0,0,0,0,0,7.07E-02,,,,2.2,0.02,,,2014,Space,78.977758,17.348255,304.227891,69.802786,,,,,,,4.63,,,,5
Transit,3,16.068638,0,,,0.439,286.999471,48.375797,877,15.841,5120,,0.73,1,0,0,0,0,0,1.33E-01,,,,4.92,0.045,,,2014,Space,78.977758,17.348255,304.227891,69.802786,,,,,,,4.63,,,,5
Transit,3,41.194912,0,,,0.343,286.999471,48.375797,877,15.841,5120,,0.73,1,0,0,0,0,0,2.51E-01,,,,3.85,0.035,,,2014,Space,78.977758,17.348255,304.227891,69.802786,,,,,,,4.63,,,,5
Transit,3,7.1073,0,,0.8,0.17,294.218924,49.479225,800,13.438,5828,,1.55,1,0,0,0,0,0,9.38E-02,,0.8,254.3,1.9,0.017,,,2011,Space,82.013654,13.458059,317.84867,68.929832,,,,,,,4.09,,,,5
Transit,3,10.7421,0,,2.7,0.285,294.218924,49.479225,800,13.438,5828,,1.55,1,0,0,0,0,0,1.24E-01,,2.7,858.1,3.2,0.029,,,2011,Space,82.013654,13.458059,317.84867,68.929832,,,,,,,4.09,,,,5
Transit,3,15.274299,0,,,0.196,294.218924,49.479225,800,13.438,5828,,1.55,1,0,0,0,0,0,1.55E-01,,,,2.2,0.02,,,2014,Space,82.013654,13.458059,317.84867,68.929832,,,,,,,4.09,,,,5
Transit,2,32.625555,0,,,0.38,285.718538,48.505859,775,15.082,5588,,0.82,1,0,0,0,0,0,2.46E-01,,,,4.26,0.039,,,2014,Space,78.783629,18.18779,302.00449,70.204061,,,,,,,4.55,,,,5
Transit,2,91.773242,0,,,0.182,285.718538,48.505859,775,15.082,5588,,0.82,1,0,0,0,0,0,4.90E-01,,,,2.04,0.019,,,2014,Space,78.783629,18.18779,302.00449,70.204061,,,,,,,4.55,,,,5
Transit,2,10.065275,0,,,0.154,293.973353,50.531914,325,15.385,3767,,0.49,1,0,0,0,0,0,2.28E-01,,,,1.73,0.016,,,2014,Space,82.91644,14.061513,318.836285,69.93619,,,,,,6.1,4.78,,,,5
Transit,2,19.271566,0,,,0.172,293.973353,50.531914,325,15.385,3767,,0.49,1,0,0,0,0,0,3.51E-01,,,,1.93,0.018,,,2014,Space,82.91644,14.061513,318.836285,69.93619,,,,,,6.1,4.78,,,,5
Transit,2,4.431222,0,,,0.275,295.816158,51.121742,1155,15.367,5847,,0.97,1,0,0,0,0,0,4.67E-02,,,,3.08,0.028,,,2014,Space,83.992649,13.280973,322.632673,69.88368,,,,,,,4.5,,,,5
Transit,2,11.379349,0,,,0.342,295.816158,51.121742,1155,15.367,5847,,0.97,1,0,0,0,0,0,8.74E-02,,,,3.83,0.035,,,2014,Space,83.992649,13.280973,322.632673,69.88368,,,,,,,4.5,,,,5
Transit,2,8.472382,0,,,0.217,296.366522,51.319523,825,15.339,5360,,0.76,1,0,0,0,0,0,9.33E-02,,,,2.43,0.022,,,2014,Space,84.334961,13.064533,323.787977,69.878648,,,,,,,4.61,,,,5
Transit,2,60.418955,0,,,0.242,296.366522,51.319523,825,15.339,5360,,0.76,1,0,0,0,0,0,3.48E-01,,,,2.71,0.025,,,2014,Space,84.334961,13.064533,323.787977,69.878648,,,,,,,4.61,,,,5
Transit,2,2.711506,0,,,0.33,291.653519,38.494659,1651,15.541,6224,,1.11,1,0,0,0,0,0,2.42E-02,,,,3.7,0.034,,,2014,Space,71.125921,10.214405,304.524737,59.365592,,8.1,7.2,10.8,,,4.42,,,,5
Transit,2,7.21205,0,,,0.313,291.653519,38.494659,1651,15.541,6224,,1.11,1,0,0,0,0,0,4.66E-02,,,,3.51,0.032,,,2014,Space,71.125921,10.214405,304.524737,59.365592,,8.1,7.2,10.8,,,4.42,,,,5
Transit,4,3.340222,0,,,0.199,286.079103,39.278313,369,15.954,4255,,0.55,1,0,0,0,0,0,1.00E-01,,,,2.23,0.021,,,2014,Space,69.973194,14.476755,296.468708,61.248325,,-11.7,-15.4,19.3,,6,4.73,,,,5
Transit,4,7.824904,0,,,0.114,286.079103,39.278313,369,15.954,4255,,0.55,1,0,0,0,0,0,1.76E-01,,,,1.28,0.012,,,2014,Space,69.973194,14.476755,296.468708,61.248325,,-11.7,-15.4,19.3,,6,4.73,,,,5
Transit,4,20.060548,0,,,0.183,286.079103,39.278313,369,15.954,4255,,0.55,1,0,0,0,0,0,3.31E-01,,,,2.05,0.019,,,2014,Space,69.973194,14.476755,296.468708,61.248325,,-11.7,-15.4,19.3,,6,4.73,,,,5
Transit,4,46.183669,0,,,0.198,286.079103,39.278313,369,15.954,4255,,0.55,1,0,0,0,0,0,5.77E-01,,,,2.22,0.02,,,2014,Space,69.973194,14.476755,296.468708,61.248325,,-11.7,-15.4,19.3,,6,4.73,,,,5
Transit,2,8.295611,0,,,0.14,283.866378,39.898092,265,15.414,3750,,0.51,1,0,0,0,0,0,2.45E-01,,,,1.57,0.014,,,2014,Space,69.883248,16.288982,293.236843,62.223341,,8.2,20.7,22.3,,6.1,4.75,,,,5
Transit,2,23.968127,0,,,0.178,283.866378,39.898092,265,15.414,3750,,0.51,1,0,0,0,0,0,4.98E-01,,,,2,0.018,,,2014,Space,69.883248,16.288982,293.236843,62.223341,,8.2,20.7,22.3,,6.1,4.75,,,,5
Transit,2,4.715106,0,,,0.126,283.221387,40.421834,647,15.289,4861,,0.72,1,0,0,0,0,0,7.73E-02,,,,1.41,0.013,,,2014,Space,70.200093,16.940978,292.419509,62.835835,,-13.4,-8.1,15.7,,,4.58,,,,5
Transit,2,8.103636,0,,,0.186,283.221387,40.421834,647,15.289,4861,,0.72,1,0,0,0,0,0,1.10E-01,,,,2.08,0.019,,,2014,Space,70.200093,16.940978,292.419509,62.835835,,-13.4,-8.1,15.7,,,4.58,,,,5
Transit,5,2.090876,0,,,0.154,287.897113,40.637815,1369,15.084,5751,,1.43,1,0,0,0,0,0,2.48E-02,,,,1.73,0.016,,,2014,Space,71.835016,13.74901,300.02711,62.224045,,4,-3.6,5.4,,,4.19,,,,5
Transit,5,6.155557,0,,,0.213,287.897113,40.637815,1369,15.084,5751,,1.43,1,0,0,0,0,0,5.04E-02,,,,2.39,0.022,,,2014,Space,71.835016,13.74901,300.02711,62.224045,,4,-3.6,5.4,,,4.19,,,,5
Transit,5,13.233549,0,,,0.274,287.897113,40.637815,1369,15.084,5751,,1.43,1,0,0,0,0,0,8.40E-02,,,,3.07,0.028,,,2014,Space,71.835016,13.74901,300.02711,62.224045,,4,-3.6,5.4,,,4.19,,,,5
Transit,5,23.654,,,0.534,0.5,287.897113,40.637815,1369,15.084,5751,,1.43,1,0,0,0,0,0,,,0.534,169.7,5.6,0.051,,,2013,Space,71.835016,13.74901,300.02711,62.224045,,4,-3.6,5.4,,,4.19,,,,5
Transit,5,50.447,,,0.042,0.178,287.897113,40.637815,1369,15.084,5751,,1.43,1,0,0,0,0,0,,,0.042,13.5,2,0.018,,,2013,Space,71.835016,13.74901,300.02711,62.224045,,4,-3.6,5.4,,,4.19,,,,5
Transit,2,11.763051,0,,,0.208,294.202137,40.663406,658,15.208,4914,,0.76,1,0,0,0,0,0,1.44E-01,,,,2.33,0.021,,,2014,Space,73.994895,9.459518,309.623504,60.815893,,-1.3,-18.5,18.5,,,4.58,,,,5
Transit,2,56.228098,0,,,0.224,294.202137,40.663406,658,15.208,4914,,0.76,1,0,0,0,0,0,4.07E-01,,,,2.51,0.023,,,2014,Space,73.994895,9.459518,309.623504,60.815893,,-1.3,-18.5,18.5,,,4.58,,,,5
Transit,4,8.1453,0,,1.6,0.214,290.413267,38.343754,1200,14.925,5897,,1.29,1,0,0,0,0,0,6.67E-02,,1.6,508.5,2.4,0.022,,,2011,Space,70.549869,11.018412,302.607627,59.493521,,0.2,-0.5,0.5,,,4.2,,,,5
Transit,4,12.3335,0,,1.6,0.25,290.413267,38.343754,1200,14.925,5897,,1.29,1,0,0,0,0,0,8.83E-02,,1.6,508.5,2.8,0.026,,,2011,Space,70.549869,11.018412,302.607627,59.493521,,0.2,-0.5,0.5,,,4.2,,,,5
Transit,4,4.244384,0,,,0.149,290.413267,38.343754,1200,14.925,5897,,1.29,1,0,0,0,0,0,4.25E-02,,,,1.67,0.015,,,2014,Space,70.549869,11.018412,302.607627,59.493521,,0.2,-0.5,0.5,,,4.2,,,,5
Transit,4,18.998355,0,,,0.248,290.413267,38.343754,1200,14.925,5897,,1.29,1,0,0,0,0,0,1.15E-01,,,,2.78,0.025,,,2014,Space,70.549869,11.018412,302.607627,59.493521,,0.2,-0.5,0.5,,,4.2,,,,5
Transit,2,4.144495,0,,,0.122,291.158774,40.750263,738,15.66,4985,,0.74,1,0,0,0,0,0,6.50E-02,,,,1.37,0.013,,,2014,Space,73.012525,11.556329,305.137093,61.633213,,0,-10,10,,,4.63,,,,5
Transit,2,7.953528,0,,,0.196,291.158774,40.750263,738,15.66,4985,,0.74,1,0,0,0,0,0,1.00E-01,,,,2.2,0.02,,,2014,Space,73.012525,11.556329,305.137093,61.633213,,0,-10,10,,,4.63,,,,5
Transit,2,12.718092,0,,,0.208,292.913118,41.060921,512,15.389,4699,,0.67,1,0,0,0,0,0,1.84E-01,,,,2.33,0.021,,,2014,Space,73.898065,10.507974,307.986739,61.512525,,,,,,,4.63,,,,5
Transit,2,36.065978,0,,,0.229,292.913118,41.060921,512,15.389,4699,,0.67,1,0,0,0,0,0,3.69E-01,,,,2.57,0.024,,,2014,Space,73.898065,10.507974,307.986739,61.512525,,,,,,,4.63,,,,5
Transit,2,8.20395,0,,,0.233,286.565695,41.808403,670,15.376,5020,,0.85,1,0,0,0,0,0,1.12E-01,,,,2.61,0.024,,,2014,Space,72.528789,15.135241,298.567584,63.613934,,,,,,,4.49,,,,5
Transit,2,14.496481,0,,,0.178,286.565695,41.808403,670,15.376,5020,,0.85,1,0,0,0,0,0,1.63E-01,,,,2,0.018,,,2014,Space,72.528789,15.135241,298.567584,63.613934,,,,,,,4.49,,,,5
Transit,2,5.715442,0,,,0.219,285.11047,42.033958,669,15.086,5228,,0.84,1,0,0,0,0,0,9.27E-02,,,,2.45,0.022,,,2014,Space,72.312659,16.2215,296.311868,64.099299,,,,,,,4.57,,,,5
Transit,2,20.026218,0,,,0.178,285.11047,42.033958,669,15.086,5228,,0.84,1,0,0,0,0,0,2.12E-01,,,,1.99,0.018,,,2014,Space,72.312659,16.2215,296.311868,64.099299,,,,,,,4.57,,,,5
Transit,3,4.311792,0,,,0.246,287.24268,42.301369,928,15.604,5554,,0.8,1,0,0,0,0,0,5.39E-02,,,,2.76,0.025,,,2014,Space,73.202915,14.867504,299.958111,63.958071,,,,,,,4.58,,,,5
Transit,3,9.767292,0,,,0.183,287.24268,42.301369,928,15.604,5554,,0.8,1,0,0,0,0,0,9.38E-02,,,,2.05,0.019,,,2014,Space,73.202915,14.867504,299.958111,63.958071,,,,,,,4.58,,,,5
Transit,3,20.050401,0,,,0.206,287.24268,42.301369,928,15.604,5554,,0.8,1,0,0,0,0,0,1.51E-01,,,,2.31,0.021,,,2014,Space,73.202915,14.867504,299.958111,63.958071,,,,,,,4.58,,,,5
Transit,4,7.49019,0,,,0.229,291.638965,42.436317,866,15.599,5100,,0.8,1,0,0,0,0,0,8.20E-02,,,,2.57,0.024,,,2014,Space,74.721458,11.971885,307.012187,63.121995,,,,,,,4.56,,,,5
Transit,4,17.460812,0,,,0.194,291.638965,42.436317,866,15.599,5100,,0.8,1,0,0,0,0,0,1.43E-01,,,,2.18,0.02,,,2014,Space,74.721458,11.971885,307.012187,63.121995,,,,,,,4.56,,,,5
Transit,4,36.277108,0,,,0.27,291.638965,42.436317,866,15.599,5100,,0.8,1,0,0,0,0,0,2.33E-01,,,,3.03,0.028,,,2014,Space,74.721458,11.971885,307.012187,63.121995,,,,,,,4.56,,,,5
Transit,4,3.21982106,,,,0.156,291.638965,42.436317,866,15.599,5100,,0.8,1,0,0,0,0,0,,,,,1.75,0.016,,0.02012,2016,Space,74.721458,11.971885,307.012187,63.121995,,,,,,,4.56,,,,5
Transit,2,4.60182,0,,,0.209,296.483427,42.663429,736,15.024,5206,,0.83,1,0,0,0,0,0,7.07E-02,,,,2.34,0.021,,,2014,Space,76.597362,8.908833,314.447944,62.077129,,,,,,,4.56,,,,5
Transit,2,11.187161,0,,,0.134,296.483427,42.663429,736,15.024,5206,,0.83,1,0,0,0,0,0,1.29E-01,,,,1.5,0.014,,,2014,Space,76.597362,8.908833,314.447944,62.077129,,,,,,,4.56,,,,5
Transit,3,3.33616,0,,,0.146,288.642531,43.039291,667,15.067,5100,,0.77,1,0,0,0,0,0,6.30E-02,,,,1.64,0.015,,,2014,Space,74.328098,14.221239,302.70138,64.376704,,,,,,,4.61,,,,5
Transit,3,9.439452,0,,,0.365,288.642531,43.039291,667,15.067,5100,,0.77,1,0,0,0,0,0,1.26E-01,,,,4.09,0.037,,,2014,Space,74.328098,14.221239,302.70138,64.376704,,,,,,,4.61,,,,5
Transit,3,20.477912,0,,,0.352,288.642531,43.039291,667,15.067,5100,,0.77,1,0,0,0,0,0,2.10E-01,,,,3.94,0.036,,,2014,Space,74.328098,14.221239,302.70138,64.376704,,,,,,,4.61,,,,5
Transit,2,6.308205,0,,,0.269,293.061384,43.581356,800,15.258,5190,,0.83,1,0,0,0,0,0,8.25E-02,,,,3.02,0.028,,,2014,Space,76.240558,11.546377,310.073809,63.846766,,,,,,,4.57,,,,5
Transit,2,16.239494,0,,,0.363,293.061384,43.581356,800,15.258,5190,,0.83,1,0,0,0,0,0,1.54E-01,,,,4.07,0.037,,,2014,Space,76.240558,11.546377,310.073809,63.846766,,,,,,,4.57,,,,5
Transit,3,3.306539,0,,,0.097,296.985068,43.658524,133,15.234,3568,,0.48,1,0,0,0,0,0,2.63E-01,,,,1.09,0.01,,,2014,Space,77.658164,9.070923,316.011229,62.852973,,,,,,6.2,4.78,,,,5
Transit,3,7.113702,0,,,0.135,296.985068,43.658524,133,15.234,3568,,0.48,1,0,0,0,0,0,4.36E-01,,,,1.51,0.014,,,2014,Space,77.658164,9.070923,316.011229,62.852973,,,,,,6.2,4.78,,,,5
Transit,3,15.368459,0,,,0.14,296.985068,43.658524,133,15.234,3568,,0.48,1,0,0,0,0,0,7.29E-01,,,,1.57,0.014,,,2014,Space,77.658164,9.070923,316.011229,62.852973,,,,,,6.2,4.78,,,,5
Transit,3,6.2385,,,0.0302,0.242,286.638393,39.487894,254.26,10.734,6270,1.19,1.31,1,1,0,0,0,0,,2.8,0.0302,9.6,2.71,0.025,,0.01895,2011,Space,70.349656,14.164118,297.445864,61.351271,3.93,-1.6,4.6,4.9,,,4.28,,11,9.5,5
Transit,3,12.7204,,,0.0774,0.464,286.638393,39.487894,254.26,10.734,6270,1.19,1.31,1,1,0,0,0,0,,5.63,0.0774,24.6,5.2,0.048,,0.03641,2011,Space,70.349656,14.164118,297.445864,61.351271,3.93,-1.6,4.6,4.9,,,4.28,,11,9.5,5
Radial Velocity,3,123,,,0.283,,286.638393,39.487894,254.26,10.734,6270,1.19,1.31,0,1,0,0,0,0,,9.67,0.283,89.9,,,,,2014,Ground,70.349656,14.164118,297.445864,61.351271,3.93,-1.6,4.6,4.9,,,4.28,,11,9.5,5
Transit,3,4.148141,0,,,0.101,289.594765,44.141953,788,15.46,5160,,0.81,1,0,0,0,0,0,6.09E-02,,,,1.13,0.01,,,2014,Space,75.656703,14.043671,305.036043,65.215402,,,,,,,4.57,,,,5
Transit,3,7.156804,0,,,0.203,289.594765,44.141953,788,15.46,5160,,0.81,1,0,0,0,0,0,8.76E-02,,,,2.28,0.021,,,2014,Space,75.656703,14.043671,305.036043,65.215402,,,,,,,4.57,,,,5
Transit,3,17.648312,0,,,0.194,289.594765,44.141953,788,15.46,5160,,0.81,1,0,0,0,0,0,1.61E-01,,,,2.18,0.02,,,2014,Space,75.656703,14.043671,305.036043,65.215402,,,,,,,4.57,,,,5
Transit,4,4.790936,0,,,0.119,296.566237,44.105865,1014,15.223,5526,,0.89,1,0,0,0,0,0,5.23E-02,,,,1.33,0.012,,,2014,Space,77.907122,9.551428,315.790365,63.383324,,,,,,,4.49,,,,5
Transit,4,16.514043,0,,,0.247,296.566237,44.105865,1014,15.223,5526,,0.89,1,0,0,0,0,0,1.20E-01,,,,2.77,0.025,,,2014,Space,77.907122,9.551428,315.790365,63.383324,,,,,,,4.49,,,,5
Transit,4,30.133001,0,,,0.247,296.566237,44.105865,1014,15.223,5526,,0.89,1,0,0,0,0,0,1.79E-01,,,,2.77,0.025,,,2014,Space,77.907122,9.551428,315.790365,63.383324,,,,,,,4.49,,,,5
Transit,4,99.640161,0,,,0.247,296.566237,44.105865,1014,15.223,5526,,0.89,1,0,0,0,0,0,3.98E-01,,,,2.77,0.025,,,2014,Space,77.907122,9.551428,315.790365,63.383324,,,,,,,4.49,,,,5
Transit,2,6.668391,0,,,0.11,295.579345,44.545963,391,15.058,4208,,0.55,1,0,0,0,0,0,1.48E-01,,,,1.23,0.011,,,2014,Space,77.959352,10.381766,314.717738,64.066464,,,,,,6,4.72,,,,5
Transit,2,10.848463,0,,,0.192,295.579345,44.545963,391,15.058,4208,,0.55,1,0,0,0,0,0,2.05E-01,,,,2.15,0.02,,,2014,Space,77.959352,10.381766,314.717738,64.066464,,,,,,6,4.72,,,,5
Transit,3,3.783986,0,,,0.145,291.841992,44.858089,849,15.532,5208,,0.79,1,0,0,0,0,0,5.42E-02,,,,1.63,0.015,,,2014,Space,77.019965,12.892997,309.222688,65.350239,,,,,,,4.59,,,,5
Transit,3,10.281951,0,,,0.236,291.841992,44.858089,849,15.532,5208,,0.79,1,0,0,0,0,0,1.05E-01,,,,2.65,0.024,,,2014,Space,77.019965,12.892997,309.222688,65.350239,,,,,,,4.59,,,,5
Transit,3,18.119869,0,,,0.283,291.841992,44.858089,849,15.532,5208,,0.79,1,0,0,0,0,0,1.53E-01,,,,3.17,0.029,,,2014,Space,77.019965,12.892997,309.222688,65.350239,,,,,,,4.59,,,,5
Transit,3,5.826662,0,,,0.345,288.164701,45.816504,1366,15.843,5957,,0.91,1,0,0,0,0,0,4.69E-02,,,,3.87,0.035,,,2014,Space,76.822447,15.642865,303.983233,67.124966,,-2,-12,12.2,,,4.52,,,,5
Transit,3,12.412183,0,,,0.192,288.164701,45.816504,1366,15.843,5957,,0.91,1,0,0,0,0,0,7.69E-02,,,,2.15,0.02,,,2014,Space,76.822447,15.642865,303.983233,67.124966,,-2,-12,12.2,,,4.52,,,,5
Transit,3,18.746477,0,,,0.223,288.164701,45.816504,1366,15.843,5957,,0.91,1,0,0,0,0,0,1.02E-01,,,,2.5,0.023,,,2014,Space,76.822447,15.642865,303.983233,67.124966,,-2,-12,12.2,,,4.52,,,,5
Transit,3,5.714606,0,,,0.138,296.064233,45.976841,1011,15.596,5573,,0.93,1,0,0,0,0,0,6.23E-02,,,,1.55,0.014,,,2014,Space,79.406989,10.754231,316.800354,65.236663,,,,,,,4.52,,,,5
Transit,3,9.946047,0,,,0.267,296.064233,45.976841,1011,15.596,5573,,0.93,1,0,0,0,0,0,9.10E-02,,,,2.99,0.027,,,2014,Space,79.406989,10.754231,316.800354,65.236663,,,,,,,4.52,,,,5
Transit,3,1.04562266,,,,0.118,296.064233,45.976841,1011,15.596,5573,,0.93,1,0,0,0,0,0,,,,,1.32,0.012,,0.01409,2016,Space,79.406989,10.754231,316.800354,65.236663,,,,,,,4.52,,,,5
Transit,4,1.620493,0,,,0.142,292.580445,46.097389,1181,15.065,5551,,1.3,1,0,0,0,0,0,2.29E-02,,,,1.59,0.015,,,2014,Space,78.396073,12.964139,311.5115,66.31264,,,,,,,4.22,,,,5
Transit,4,3.38802,0,,,0.192,292.580445,46.097389,1181,15.065,5551,,1.3,1,0,0,0,0,0,3.81E-02,,,,2.15,0.02,,,2014,Space,78.396073,12.964139,311.5115,66.31264,,,,,,,4.22,,,,5
Transit,4,5.839172,0,,,0.221,292.580445,46.097389,1181,15.065,5551,,1.3,1,0,0,0,0,0,5.42E-02,,,,2.48,0.023,,,2014,Space,78.396073,12.964139,311.5115,66.31264,,,,,,,4.22,,,,5
Transit,4,10.681572,0,,,0.21,292.580445,46.097389,1181,15.065,5551,,1.3,1,0,0,0,0,0,8.13E-02,,,,2.35,0.022,,,2014,Space,78.396073,12.964139,311.5115,66.31264,,,,,,,4.22,,,,5
Transit,3,2.382667,0,,,0.233,297.315994,46.023269,775,15.471,5180,,1.04,1,0,0,0,0,0,4.39E-02,,,,2.61,0.024,,,2014,Space,79.870679,10.012457,318.715769,64.910094,,8,6,10,,,4.36,,,,5
Transit,3,6.581484,0,,,0.483,297.315994,46.023269,775,15.471,5180,,1.04,1,0,0,0,0,0,8.52E-02,,,,5.41,0.05,,,2014,Space,79.870679,10.012457,318.715769,64.910094,,8,6,10,,,4.36,,,,5
Transit,3,24.664551,0,,,0.442,297.315994,46.023269,775,15.471,5180,,1.04,1,0,0,0,0,0,2.06E-01,,,,4.95,0.045,,,2014,Space,79.870679,10.012457,318.715769,64.910094,,8,6,10,,,4.36,,,,5
Transit,2,13.19722,0,,,0.362,294.06849,46.57933,592,15.223,4942,,0.92,1,0,0,0,0,0,1.74E-01,,,,4.06,0.037,,,2014,Space,79.304706,12.256047,314.336761,66.352842,,,,,,,4.44,,,,5
Transit,2,33.653079,0,,,0.322,294.06849,46.57933,592,15.223,4942,,0.92,1,0,0,0,0,0,3.26E-01,,,,3.61,0.033,,,2014,Space,79.304706,12.256047,314.336761,66.352842,,,,,,,4.44,,,,5
